userId,movieId
25389,49272
36119,260
134499,99750
36119,745
36119,79132
25389,1249
25389,47
25389,4011
36119,1136
36119,593
15617,108780
17564,1206
36119,2858
17564,1272
36119,1197
17564,5008
25389,48780
36119,4993
36119,7153
25389,105504
17564,296
36119,296
25389,6787
25389,1729
25389,3499
36119,1204
17564,111
15617,108548
17564,2194
36119,923
25389,5064
25389,26614
25389,3256
25389,4963
36119,48516
15617,108488
17564,898
36119,7361
130459,8525
130459,6052
130459,1007
17564,942
17564,2728
36119,608
36119,5952
17564,48516
130459,6391
15617,3152
130459,2037
17564,3469
15617,8796
17564,916
17564,678
130459,8762
17564,2208
15617,2925
17564,800
17564,8228
17564,7013
17564,4298
17564,2028
17564,4432
17564,955
17564,911
17564,947
17564,3801
95925,1243
17564,110
17564,1304
17564,1252
17564,3038
17564,81845
17564,3035
17564,93988
95925,38038
17564,2132
17564,26614
17564,906
95925,97913
95925,8874
17564,1221
95925,3253
95925,1220
17564,47
95925,66934
17564,3196
17564,1208
95925,2797
17564,1269
17564,356
17564,1704
17564,1201
17564,1213
17564,1262
71381,55820
17564,48780
17564,7215
17564,3811
17564,1233
82433,4085
82433,1918
17564,4878
82433,524
82433,204
17564,68157
17564,1945
82433,3005
82433,1385
17564,1234
17564,1266
82433,2410
68280,784
82433,3254
17564,1250
68280,48
68280,2321
82433,4015
82433,6281
68280,145
68280,1088
68280,1569
82433,2713
68280,585
82433,2672
131420,1042
17564,3334
68280,1918
82433,4069
68280,524
131420,24
17564,3634
131420,170
82433,5103
131420,838
68280,1882
68280,2722
82433,2136
17564,778
68280,3361
68280,3555
17564,1200
131420,1680
68280,60
77696,104303
68280,2421
17564,608
17564,1283
17564,1291
17564,1204
41486,108862
131420,3254
17564,1267
131420,2141
68280,7502
68280,58559
17564,3789
131420,3159
68280,7153
68280,4993
17564,1248
68280,5952
68280,48516
17564,1254
82433,97921
45208,100745
131420,4069
82433,91542
17564,457
101155,1305
17564,3095
17564,55820
131420,5103
131420,1895
68280,60069
17564,1358
17564,1259
131420,72011
17564,2186
68280,64614
68280,55820
131420,3359
68280,55247
68280,63082
82433,107069
68280,68358
68280,54286
42228,26033
17564,1212
68280,3275
17564,8491
68280,3578
9410,86377
68280,46578
17564,1203
96168,107565
68280,59315
68280,44191
17564,1214
68280,4995
131420,4677
17564,5017
17564,1284
68280,48774
68280,6874
68280,44665
17564,3435
68280,5418
68280,6377
131420,3998
68280,44199
68280,61406
17564,3147
68280,63876
17564,1235
68280,72641
68280,49530
68280,33660
68280,70286
82433,97304
17564,63082
82433,80463
68280,4306
82433,97938
17564,903
82433,96079
17564,1278
82433,84152
82433,98154
82433,104272
131420,628
17564,965
131420,2324
131420,4979
17564,54286
82433,102125
17564,923
131420,72226
68280,356
68280,4886
82433,84392
68280,5445
131420,94959
17564,1944
68280,2762
68280,2028
68280,2012
131420,96488
68280,1721
131420,6016
17564,4037
82433,97923
68280,780
68280,736
68280,586
82433,87660
68280,50
17564,3037
131420,1464
17564,913
131420,8533
17564,1258
17564,1104
131420,2000
17564,1240
19669,5528
82433,333
131420,65188
17564,1207
1518,2617
82433,69122
82433,86911
17564,1086
82433,7445
17564,858
131420,47099
131420,2395
82433,34162
17564,3467
82433,76077
17564,4187
17564,4406
82433,7263
17564,908
82433,3916
17564,930
131420,3948
17564,904
82433,51935
17564,17
82433,65230
17564,5120
17564,2203
17564,2819
17564,969
17564,97304
17564,2997
131420,2997
131420,30810
131420,2692
131420,4034
131420,4973
131420,4027
82433,46965
131420,7361
131420,6711
131420,4226
131420,1682
131420,1732
82433,5418
131420,3996
131420,2959
82433,3578
131420,318
131420,593
82433,55765
82433,4995
82433,6942
82433,2082
82433,2042
82433,1005
82433,8665
82433,648
131420,46578
82433,3623
82433,91630
82433,45186
82433,98961
17564,6777
17564,1089
17564,2070
17564,7762
17564,50
17564,6639
131420,1704
131420,4878
17564,909
17564,912
82433,377
82433,1556
17564,971
131420,30749
131420,55269
96180,4109
17564,36
96180,108797
17564,1997
131420,56782
131420,2762
131420,1259
17564,7560
131420,1225
17564,2918
131420,858
131420,81591
82433,104
17564,2612
17564,5603
131420,77455
131420,58559
17564,1069
17564,1193
131420,8914
17564,4262
17564,922
17564,1963
17564,1732
17564,2917
17564,1036
127138,3039
19560,37731
17564,2067
17564,8033
17564,6852
17564,4327
17564,3508
17564,2206
17564,81591
17564,8337
17564,750
41556,106782
41556,106438
17564,4426
41556,106766
17564,265
40795,79132
41556,106841
40795,858
40795,527
17564,1219
40795,1221
17564,1226
40795,6016
19669,84152
17564,589
19669,82667
40795,2959
40795,1203
17564,1942
40795,2571
17564,6987
40795,260
17564,8207
17564,33154
17564,2940
17564,1617
17564,1946
17564,1931
17564,1961
40795,593
17564,931
40795,1196
40795,2858
40795,1136
17564,933
17564,2919
17564,7834
17564,926
40795,7153
16137,5218
17564,1270
17564,91658
17564,67255
17564,6874
119934,8265
119934,101612
40795,48516
40795,5952
123145,370
123145,2699
123145,552
40795,104841
40795,1374
123145,3703
40795,1356
123145,170
40795,1210
40795,68358
16133,5954
40795,70286
123145,2421
40795,1376
40795,589
40795,1200
40795,1270
40795,1240
40795,1214
123145,1693
123145,4015
123145,6281
123145,76251
123145,1950
54193,48
54193,552
17564,73323
17564,74510
40795,106782
123145,72011
54193,145
5911,106920
17564,8665
54193,1242
17564,7445
54193,168
17564,1834
54193,1088
54193,785
54193,1747
54193,4085
54193,1287
123145,2357
123145,91500
54193,1042
54193,2605
40795,90439
5911,31410
40795,52328
40795,46578
123145,5040
5911,5679
54193,3361
54193,3555
54193,2944
54193,1378
40795,3578
5911,110
40795,110
123145,68157
123145,6016
123145,58559
123145,4973
123145,5618
123145,44555
123145,7153
123145,7361
54193,3100
123145,36529
123145,73017
54193,266
54193,8937
123145,70286
123145,63082
123145,44195
54193,2447
123145,64839
123145,27773
123145,64614
122044,6731
123145,46578
123145,31410
123145,6711
123145,56367
40795,69757
123145,6539
123145,5445
123145,2959
123145,32587
123145,6934
15449,106330
123145,4963
123145,2858
123145,54503
123145,8798
123145,72998
123145,48516
123145,33679
123145,5218
123145,2294
123145,1876
123145,50068
134297,103810
123145,45186
54193,296
123145,30825
54193,7361
54193,4963
54193,5445
54193,4022
54193,3897
134297,81229
54193,2502
54193,1917
54193,1270
134297,106489
54193,1220
54193,1073
54193,595
54193,736
54193,480
123145,7458
54193,150
54193,39
123145,7323
54193,10
54193,54503
54193,4447
54193,3755
54193,3623
40795,60069
40795,8798
54193,3481
54193,3275
40795,8784
40795,7143
40795,5995
54193,2572
54193,2268
119934,1233
54193,2058
17473,2427
54193,1586
54193,1552
17473,524
54193,1408
119934,1282
17473,3361
17473,3555
17473,2064
54193,1247
17473,2421
17473,3254
17473,2410
54193,784
7086,51575
17473,1920
17473,2622
17473,3981
17473,5103
17473,2136
119934,54503
119934,44195
17473,1483
17473,6879
119934,69122
119934,40819
54193,661
119934,6942
54193,529
54193,520
119934,6711
54193,466
119934,4896
54193,151
54193,81834
119934,88129
54193,69844
54193,64614
17473,318
17473,858
54193,61024
119934,56782
17473,7502
54193,40278
54193,34072
119934,30810
54193,31685
119934,6936
54193,8972
17473,4022
17473,3996
54193,8984
119934,3988
17473,3114
54193,8641
17473,2918
17473,2858
17473,2762
17473,2396
17473,1968
17473,1732
54193,7445
17473,1580
119934,96610
17473,1240
54193,8361
119934,86833
54193,7451
17473,1213
54193,6957
17473,1220
119934,80549
17473,1219
54193,6708
17473,590
119934,79091
17473,480
54193,6565
17473,10
54193,5872
17473,58559
54193,5620
17473,45499
17473,40819
54193,5103
17473,34162
119934,60766
17473,33679
17473,33166
17473,8784
17473,8622
119934,46965
17473,8368
17473,8360
17473,6934
17473,5502
119934,45666
17473,4878
17473,3949
17473,3752
17473,2712
17473,2701
119934,7153
17473,2424
119934,5952
119934,5445
119934,4886
17473,91529
17473,91500
17473,88125
119934,3578
119934,82167
119934,79132
119934,72998
119934,56367
64572,106782
119934,60069
119934,34048
119934,7147
119934,6947
119934,6377
119934,5989
119934,5299
119934,4776
119934,4447
119934,4025
119934,74458
119934,31685
119934,6957
119934,6188
33726,102481
119934,72011
119934,318
82434,106920
41486,1965
12158,85072
16676,94044
16676,108864
119048,47904
12954,6880
12954,56003
12954,5102
12954,762
12954,86332
109491,1271
12954,1603
12954,6793
12954,2328
12954,6952
12954,5040
12954,7000
12954,2720
12954,4735
12954,5003
55704,3569
12954,26629
12954,6290
12954,8526
12954,4719
118155,26365
12954,102686
51491,103810
114601,105197
12954,1726
12954,27008
114601,6297
116361,104356
111358,6539
111358,4306
111358,3897
111358,2918
111358,1517
111358,1265
111358,595
111358,586
111358,367
111358,364
111358,19
111358,1
111358,72998
111358,46578
111358,44195
111358,33166
109164,91529
109164,99114
8083,96655
8083,32
32595,97921
32595,107069
32595,103228
59477,105197
111358,8376
111358,6365
111358,4816
111358,4718
47635,6155
9690,3524
56959,101864
130193,91630
78821,1968
76486,31658
24112,106072
123145,47610
123145,16
123145,89492
123145,296
28476,1918
28476,524
123145,51662
123145,48385
123145,4447
123145,3753
28476,2707
123145,3481
123145,3408
123145,2023
28476,2410
28476,6565
28476,4448
28476,4238
28476,4679
28476,55290
28476,58295
28476,511
28476,4159
28476,4340
28476,6764
28476,97938
56959,105844
67710,145
67710,1396
67710,2167
67710,4446
67710,8983
28476,60756
67710,72011
68026,108860
28476,1213
67710,91500
28476,2329
28476,8641
67710,6615
67710,97938
28476,81537
67710,102445
67710,86190
67710,92420
28476,80489
67710,106487
28476,6893
67710,78893
67710,106489
67710,5069
67710,106072
67710,102125
67710,89745
67710,91542
67710,88125
67710,98809
67710,87232
67710,91529
67710,2959
67710,96079
67710,5618
67710,92259
67710,2571
67710,260
67710,4993
67710,7153
67710,5971
67710,97921
67710,5952
67710,27773
67710,3000
67710,96610
67710,318
67710,58559
67710,1196
114671,106782
74599,70
67710,356
74599,785
114671,33072
74599,1918
124998,932
74599,3424
74599,169
114671,97913
74599,2042
74599,58295
74599,2596
74599,126
74599,51084
74599,97938
74599,71211
74599,106487
114671,79091
74599,6598
114671,2080
74599,96861
114671,902
114671,5008
114671,74458
114671,8132
114671,93040
74599,79132
74599,91529
114671,800
74599,80906
74599,77455
74599,104841
74599,96079
114671,91529
74599,81158
74599,81562
74599,91548
114671,4406
74599,91500
114671,4194
114671,1088
74599,88129
74599,80489
74599,296
74599,1201
74599,48516
74599,778
74599,50
74599,923
74599,26614
74599,2762
74599,5669
74599,1027
74599,1408
66049,106100
21398,364
8083,6959
26867,2181
97170,1882
97170,6281
97170,3999
97170,2136
97170,72011
97170,5135
97170,1797
97170,4799
97170,2429
97170,8880
97170,97938
97170,48593
97170,64997
97170,4877
97170,71688
97170,318
97170,527
97170,58559
97170,2324
97170,2571
97170,4226
97170,79132
97170,593
97170,215
97170,8638
97170,33660
97170,1961
97170,1580
97170,500
97170,56367
97170,49530
97170,8644
97170,4270
97170,3826
97170,2953
41941,96488
97170,2268
97170,1997
97170,77561
97170,1702
97170,91542
97170,6058
97170,106782
97170,105504
97170,48780
97170,47610
104824,7173
108235,2722
97170,3996
97170,63082
97170,3977
97170,2724
97170,1747
97170,1485
97170,1020
97170,89745
97170,80463
97170,8529
39214,108866
108235,4973
108235,670
108235,527
108235,7327
108235,68237
108235,1080
108235,2571
108235,71899
108235,7153
108235,55247
108235,356
108235,2959
108235,27846
108235,1172
108235,1900
108235,1233
108235,60069
108235,50
108235,71033
108235,27803
108235,2324
108235,30749
108235,88810
108235,31410
108235,2357
108235,7767
108235,58559
108235,89774
108235,78499
108235,73881
108235,1266
108235,1196
108235,4011
108235,593
108235,318
108235,89759
108235,928
108235,73344
108235,48780
108235,27773
108235,293
108235,5952
108235,4993
108235,2542
108235,44555
108235,81845
108235,92259
108235,68157
108235,79132
108235,1281
108235,1704
108235,1293
108235,59387
108235,7361
108235,85342
108235,55721
108235,4878
108235,55814
108235,4235
108235,3105
108235,1225
108235,260
108235,2762
108235,2028
108235,6281
108235,53123
108235,65514
108235,3147
108235,64614
108235,934
108235,99114
108235,54286
108235,26614
108235,1287
108235,33794
108235,2329
108235,1228
108235,8014
84849,25786
108235,5618
108235,1291
108235,3578
108235,1339
108235,1343
108235,2167
108235,2707
108235,48516
108235,1208
108235,1090
108235,44
108235,296
108235,480
108235,110
108235,1
108235,589
108235,1210
108235,780
108235,380
108235,32
108235,588
108235,2858
108235,608
108235,1198
108235,1270
108235,47
108235,858
108235,344
108235,377
108235,595
108235,165
108235,1580
108235,367
108235,1721
108235,1097
108235,231
108235,597
108235,733
108235,4306
108235,1136
108235,1265
108235,2628
108235,1193
108235,10
108235,1214
108235,541
108235,587
108235,648
108235,364
108235,1036
108235,539
108235,329
108235,1617
108235,586
108235,253
108235,1221
108235,1527
108235,3793
108235,1089
108235,1961
108235,1213
108235,6
108235,111
108235,912
108235,924
108235,2396
108235,95
108235,1206
108235,1393
108235,5349
108235,1917
108235,4963
108235,750
108235,1258
108235,3114
108235,4886
108235,223
108235,5445
108235,1682
108235,2706
108235,6539
108235,1222
108235,4995
108235,19
108235,1784
108235,1307
108235,2
108235,1101
108235,2115
108235,7323
108235,6942
108235,36517
108235,6954
108235,8970
108235,5669
108235,337
108235,85414
108235,6378
108235,508
108235,8638
108235,69122
108235,8949
108235,6953
108235,97921
108235,1246
108235,4226
108235,3089
108235,6016
108235,74458
108235,5995
108235,2692
108235,6874
108235,7438
108235,2731
108235,5989
108235,3462
108235,6807
108235,3629
108235,3897
108235,7147
108235,49272
108235,3307
108235,59369
108235,5954
108235,91658
108235,4979
108235,2248
108235,8636
108235,44191
108235,910
108235,5418
108235,32587
108235,3949
108235,8360
108235,1259
108235,2012
108235,2797
108235,2011
108235,1079
108235,1219
108235,4022
108235,1485
108235,16
108235,1391
108235,1407
108235,2617
108235,904
108235,3623
108235,1247
108235,1183
108235,266
52479,105755
108235,3977
108235,4896
52479,106100
108235,6365
108235,2640
108235,1625
108235,3948
108235,1370
108235,1252
108235,2712
108235,6711
108235,6333
108235,1608
108235,8622
108235,86882
108235,53894
108235,215
108235,30810
88820,101160
88820,103798
108235,6934
108235,8784
108235,52281
108235,30707
108235,4901
108235,81591
108235,6870
108235,4720
108235,84152
108235,47610
108235,76251
108235,57669
108235,4776
44781,106920
108235,70286
108235,5378
108235,3252
108235,6537
108235,8665
108235,97
108235,7143
108235,49530
108235,33660
108235,4239
108235,33493
108235,82459
108235,51540
108235,5064
108235,59315
108235,46976
108235,95311
108235,89492
108235,5839
108235,80463
108235,1095
108235,56367
108235,1245
114427,4980
108235,4262
108235,27878
108235,72641
108235,1955
108235,8984
108235,53125
114427,26150
108235,67997
108235,8972
108235,45447
108235,41566
108235,89904
108235,69757
108235,30812
108235,7454
114427,3869
108235,1203
133811,7454
108235,50068
114427,77455
108235,2176
108235,903
108235,5872
108235,3006
108235,55269
108235,94864
25954,3107
25954,2501
25954,3108
25954,3617
25954,4002
25954,1957
108235,89864
25954,3698
25954,1253
25954,2405
25954,4874
25954,2134
108235,48385
108235,1344
108235,56775
108235,3435
108235,89804
138414,87306
108235,100556
108235,2132
108235,55290
25954,2046
25954,88
25954,3060
108235,99813
25954,5630
86529,105211
108235,5464
108235,27834
108235,64034
25954,318
25954,527
25954,7502
25954,2019
108235,81562
108235,68522
108235,45499
127719,90863
25954,2329
25954,296
25954,7361
108235,86833
108235,72998
108235,78344
108235,68159
108235,73017
108235,2278
108235,5630
108235,56941
122557,106782
48816,27368
59414,108869
59414,103107
117718,103980
117718,108871
119017,2912
117718,5607
117718,108873
117718,50740
117718,50742
117718,52767
44384,79592
58922,8641
57434,49932
120244,103801
25645,96606
81114,4219
81114,7615
81114,7260
81114,3479
81114,63082
81114,6367
81114,342
81114,7437
49958,8919
24945,43571
20903,6549
94355,1405
94355,2694
94355,2193
94355,2021
94355,1513
94355,2144
94355,2746
94355,720
94355,1047
94355,441
94355,3863
94355,3617
94355,107
94355,830
94355,3301
94355,318
94355,50
94355,1193
94355,58559
94355,750
94355,2959
94355,4973
94355,5618
94355,3030
94355,1148
94355,593
94355,745
94355,79132
94355,1136
94355,1197
94355,2858
94355,2329
94355,296
94355,106916
64423,3617
64423,2094
64423,830
94355,106491
64423,3301
64423,3698
64423,2872
64423,1253
64423,1982
64423,2405
64423,1350
64423,4128
64423,3113
64423,5630
64423,540
64423,5254
64423,80219
64423,97306
64423,296
64423,1089
64423,91658
64423,47
81114,50954
81114,90624
81114,95558
74245,102716
74245,89087
81114,108877
81114,2114
81114,3699
81114,108879
49229,62277
81114,55363
81114,78316
23149,103341
15242,84696
23149,102903
23149,931
23149,6773
126994,104608
62986,102792
62986,106920
62986,96821
88992,552
88992,1777
88992,5
88992,805
62986,89904
88992,236
88992,3255
88992,914
62986,55253
88992,585
88992,2694
62986,96911
88992,1513
88992,2144
88992,719
88992,2881
88992,2581
88992,830
62986,70567
62986,34552
62986,54190
88992,4306
88992,2858
88992,2762
88992,1682
62986,7460
88992,648
88992,367
88992,357
88992,185
88992,62
88992,69122
88992,56367
88992,48780
88992,35836
88992,4025
88992,4014
88992,3948
88992,2424
88992,1407
88992,1271
88992,372
88992,7
88992,80463
88992,77561
88992,58998
88992,45517
88992,7173
88992,6383
88992,5528
88992,5449
88992,4069
88992,2805
88992,2447
88992,2432
88992,2245
88992,1483
88992,195
88992,95510
88992,88810
34882,106918
88992,86833
88992,81932
34882,105504
88992,59725
88992,55267
88992,54004
88992,45726
88992,35957
88992,7154
34882,102407
88992,5524
88992,5364
88992,5283
34882,90439
64572,1263
88992,4052
34882,105213
88992,3004
88992,2888
88992,2806
88992,2497
88992,736
88992,801
88992,150
88992,106487
88992,95167
34882,103235
88992,84392
88992,73015
88992,70599
88992,68358
34882,102903
88992,66665
88992,65585
88992,55872
88992,50685
130459,1073
130459,72524
88992,45732
88992,42015
88992,42007
34882,90057
34882,41716
55424,2694
55424,3617
55424,3301
55424,2423
55424,3980
55424,239
55424,2764
55424,3821
55424,33162
34882,60753
55424,49822
28305,1136
55424,8937
34882,53519
55424,97921
28305,1247
34882,102194
34882,106100
28305,356
28305,2788
28305,1080
55424,80906
28305,1270
28305,5060
28305,4027
28305,6539
28305,4306
28305,44195
28305,1079
28305,6807
120575,96655
120575,7698
120575,86028
120575,105653
120575,103085
55424,101076
55424,88108
136607,89864
128992,104879
128992,103339
128992,49528
128992,104272
128992,103883
128992,103772
128992,103249
1518,108882
64337,914
64337,1029
64337,2144
64337,2581
64337,2565
64337,4621
64337,605
19178,253
117955,3386
117955,1957
117955,830
117955,1175
117955,2096
117955,1298
117955,382
117955,519
117955,2662
117955,381
117955,1772
117955,3707
117955,4733
117955,80906
90709,103606
20903,96588
70367,158
70367,552
70367,596
70367,1777
70367,2599
70367,5
70367,805
70367,1242
70367,236
70367,1285
70367,783
70367,2161
70367,3255
70367,3911
70367,31
70367,585
19178,61646
117955,87660
64337,1010
64337,711
64337,2941
64337,96079
64337,4994
117955,3481
64337,7247
64337,97921
117955,1193
117955,1258
117955,1391
117955,1784
64337,59258
117955,4023
117955,1573
64337,91529
64337,79132
117955,5989
117955,1291
117955,1097
117955,2115
117955,480
117955,5445
117955,4370
117955,59615
117955,30812
117955,65130
117955,5956
117955,90719
117955,71141
117955,6377
117955,8961
117955,4306
117955,364
117955,4886
117955,68954
117955,60069
117955,50872
117955,79091
117955,95858
117955,1282
117955,588
117955,595
117955,1907
117955,6539
117955,260
117955,5418
117955,8665
117955,1262
117955,1210
117955,1201
117955,3578
117955,3793
117955,1610
4759,106766
20009,661
20009,783
20009,2161
20009,3255
20009,914
4759,105211
73026,90382
20009,2694
20009,2144
20009,2581
20009,1566
20009,2053
20009,477
20009,267
20009,2565
20009,3968
20009,4621
20009,106487
20009,106782
20009,106696
20009,106491
20009,99114
20009,80906
20009,88810
51199,107702
20009,91658
20009,81847
20009,87232
20009,88163
20009,79091
20009,84152
20009,97168
20009,91500
20009,103335
20009,102125
20009,106072
20009,103141
20009,68954
20009,7153
20009,5952
20009,150
20009,1265
129583,102716
76486,104337
20009,50872
89757,96728
89757,96821
89757,67734
89757,2318
89757,480
89757,858
21163,25875
122319,106916
14217,55247
14217,1527
14217,53161
14217,63113
54803,2318
70367,4995
70367,4027
70367,2959
13431,104879
70367,1206
70367,1073
70367,318
70367,46578
70367,35836
70367,5816
70367,4718
70367,3556
70367,2908
70367,2572
70367,2248
70367,1088
70367,162
70367,4235
70367,2297
70367,2136
70367,2122
65337,4995
65337,2710
65337,2174
65337,1265
65337,1197
65337,648
65337,454
65337,364
65337,318
65337,150
65337,104
70367,2106
65337,50872
70367,150
70367,17
70367,8376
35677,7361
35677,6874
35677,4973
36769,2105
36769,2278
35677,4022
36769,3255
35677,2959
36769,3911
35677,1923
36769,31
35677,1682
36769,585
36769,1405
35677,1101
36769,1994
35677,858
36769,2002
36769,2694
35677,586
36769,431
35677,318
35677,161
35677,50
35677,79132
35677,59315
35677,48516
36769,441
35677,48385
36769,2881
36769,3107
36769,204
65337,68954
65337,70286
65337,60069
35677,33166
65337,44191
35677,7143
65337,40819
35677,6537
65337,34162
35677,6373
35677,5989
65337,6711
65337,6378
22323,4978
65337,4310
65337,5481
35677,4223
35677,4018
65337,2915
35677,3617
35677,3408
35677,2908
36769,7361
36769,6539
65337,2539
36769,4886
36769,4226
36769,4027
36769,2762
36769,2502
36769,2028
36769,1682
35677,2273
65337,1028
35677,2268
36769,1393
36769,1356
65337,455
35677,1805
35677,1645
65337,368
65337,355
65337,91500
35677,1608
65337,87232
36769,1136
65337,81834
36769,858
65337,56757
36769,595
36769,380
36769,377
36769,349
35677,1042
36769,292
36769,161
65337,8638
36769,62
65337,6893
36769,50
36769,79132
35677,315
36769,49530
36769,33794
65337,5620
35677,112
35677,5
65337,4621
36769,6711
25389,6378
36769,6502
36769,6378
35677,99114
65337,3821
35677,91500
36769,6016
35677,88129
65337,3791
35677,87232
36769,5989
36769,5481
36769,5266
35677,82459
36769,5218
65337,3298
36769,3552
36769,3301
36769,3275
25389,4901
36769,2572
36769,2421
36769,2335
35677,80463
35677,76251
35677,74458
36769,1644
35677,52973
36769,1127
35677,52722
25389,97923
65337,4
36769,852
36769,673
36769,647
25389,3098
36769,531
65337,86833
35677,36517
25389,1884
65337,59725
36769,277
35677,8641
36769,99114
36769,91529
36769,79702
36769,78499
36769,64839
36769,64614
36769,60040
36769,54997
36769,53322
36769,52973
35677,6541
65337,6765
36769,44199
35677,6323
65337,5066
35677,6287
35677,6155
25389,56788
35677,4992
65337,2706
65337,2633
35677,4623
35677,4232
65337,2154
35677,4023
65337,1487
36769,527
36769,7502
106043,106782
25389,89804
35677,3157
106043,106916
25389,44665
106043,2871
35677,1835
35677,1515
106043,77837
106043,82667
106043,8684
106043,2285
130827,1938
106043,103980
101675,85316
101675,1023
101675,85259
106043,27904
34202,101285
101675,31193
106043,30812
106043,68237
64014,2278
64014,2193
64014,3105
64014,1693
106043,1077
64014,4008
64014,76251
13565,108852
64014,3980
64014,1431
13565,104913
106043,62049
64014,3250
106043,77307
64014,5693
106043,208
64014,631
64014,61
64014,3615
64014,3998
64014,2383
64014,1499
64014,1562
64014,2422
64014,2412
64014,3268
64014,393
64014,1221
64014,50
64014,858
64014,6016
64014,58559
64014,4973
64014,2571
64014,1213
64014,2324
64014,593
64014,2858
64014,79132
64014,296
64014,541
64014,1172
64014,1208
64014,1228
64014,110
64014,47
64014,60069
64014,356
64014,48780
64014,64614
64014,1291
64014,1272
64014,457
64014,63082
64014,33794
110332,2712
64014,1917
64014,4310
64014,4643
64014,3785
64014,849
64014,4367
64014,19
64014,6157
64014,7454
64014,5313
64014,1717
65409,1441
55424,58559
55424,79132
55424,68954
55424,91529
55424,78499
55424,89745
55424,63082
55424,68358
55424,55247
55424,88125
55424,59315
55424,81591
55424,89864
55424,105504
55424,81834
55424,63876
55424,80463
55424,64839
55424,56367
55424,102445
55424,69757
55424,69481
55424,6539
55424,1722
55424,1608
55424,51662
55424,1552
55424,780
55424,260
12954,45447
12954,1367
12954,5463
12954,6695
17498,1957
17498,898
17498,1588
12954,97643
17498,4621
12954,3877
12954,196
17498,7001
42245,63826
17498,60766
17498,8596
17498,7060
17498,6951
17498,8974
17498,55999
17498,5056
28860,103801
28860,102760
28860,33564
28860,8848
17498,7647
49075,96829
33932,106782
17498,90522
33932,1333
20265,48416
17498,86014
17498,44555
17498,1198
17498,1203
17498,2571
17498,2324
17498,745
17498,593
17498,296
17498,99114
17498,2028
17498,1225
17498,1281
17498,81845
17498,68954
115997,5
115997,2470
115997,3101
115997,2947
115997,2002
115997,1093
115997,79
115997,3267
115997,4008
115997,2950
115997,4214
42228,50619
115997,4215
115997,3690
115997,101864
115997,2856
115997,5445
115997,5952
115997,72998
115997,4148
115997,60040
115997,6503
115997,91542
115997,8969
115997,69644
115997,5418
115997,102194
81396,106072
115997,59369
115997,52722
115997,45517
115997,45186
115997,41285
115997,6374
115997,6281
115997,95543
115997,93831
115997,85020
115997,44759
115997,593
115997,104374
115997,88515
128992,92006
115997,61248
128992,86628
115997,1923
115997,1101
128992,93790
115997,2403
115997,2402
115997,2404
115997,2000
115997,2001
115997,1918
115997,597
128992,90738
128992,93502
110332,76079
115997,106487
115997,105755
115997,105653
128992,101895
115997,105504
128992,92048
115997,104879
128992,102941
128992,101025
128992,100737
128992,101360
115997,104211
128992,100390
128992,100498
128992,87079
115997,103339
115997,103042
128992,90600
128992,99728
128992,100383
128992,96751
128992,100108
128992,93457
128992,99112
128992,92198
128992,99415
128992,98296
128992,98154
128992,97870
128992,98116
128992,5313
128992,97921
128992,96079
128992,97938
128992,99114
128992,98203
128992,98961
128992,92259
128992,95441
115997,91535
128992,1869
128992,81516
128992,96811
128992,54075
128992,89650
128992,79796
128992,85025
128992,97923
128992,95583
128992,80549
128992,1394
128992,5970
128992,89085
128992,96821
128992,99005
128992,98054
128992,95875
128992,96693
128992,65188
115997,92507
128992,91535
128992,103277
128992,45506
128992,91104
128992,93766
128992,71462
128992,76175
128992,91658
128992,93265
128992,90719
128992,96610
128992,92335
30428,4783
128992,99441
107901,1513
107901,2144
107901,2746
107901,1047
107901,441
107901,3107
107901,2145
107901,2581
107901,3617
19837,32
107901,1957
19837,327
19837,4454
107901,3301
107901,2096
19837,92535
19837,86347
19837,86345
19837,33903
19837,714
107901,2137
107901,2428
19837,1199
107901,65
19837,541
19837,48394
19837,2502
19837,2571
19837,170
19837,106696
19837,235
19837,1211
19837,337
107901,1968
107901,318
107901,527
107901,1193
19837,8360
19837,74553
19837,3000
107901,58559
107901,2959
107901,1198
19837,31878
19837,2109
107901,2324
107901,4226
107901,593
107901,79132
107901,1197
19837,2716
107901,2858
107901,2329
19837,2924
107901,296
107901,93040
58730,73023
107901,2028
107901,2762
107901,953
107901,81845
107901,7256
107901,68954
107901,110
107901,30749
107901,7669
107901,60069
19837,344
107901,91529
107901,356
19837,1580
107901,3949
107901,4011
19837,316
107901,78499
19837,2628
54612,6620
107901,2804
19837,1291
19837,1036
107901,68157
969,71464
19837,208
107901,61240
19837,586
107901,2692
19837,357
19837,1961
19837,39
19837,2683
107901,1291
19837,185
107901,1258
107901,457
19837,3114
19837,1517
107901,55820
19837,4963
19837,1917
107901,1259
19837,2
107901,1358
19837,19
107901,77455
107901,3147
19837,2355
107901,55247
19837,1584
107901,63082
19837,3147
19837,2916
19837,2710
19837,440
19837,5418
19837,104
19837,8961
19837,1573
41898,3255
19837,509
41898,31
41898,585
41898,2694
19837,1391
19837,1380
19837,317
19837,6365
19837,3052
33323,108885
19837,920
19837,5378
131904,108875
19837,1090
19837,1676
19837,520
19837,653
41898,2881
19837,2081
41898,441
19837,435
19837,1544
19837,466
19837,1035
41898,2581
19837,2657
19837,1777
19837,3081
41898,4002
41898,830
19837,2804
19837,2529
19837,1282
